CRS_UID,SEM_ID,DEP_ID,CRS_NUM,CRS_CODE,CRS_NAME,CRS_DESC,CRS_GEAF,CRS_GEGH,CRS_DCOREL,CRS_UNITSTR,CRS_UNITS,CRS_PREREQ,CRS_COREQ,CRS_CROSS,CRS_NOTE
0,20231,GERO,794B,GERO 794b,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,GERO 794A,,,{'prereq': ['Prerequisite: GERO 794A']}
0,20231,GERO,794C,GERO 794c,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,GERO 794B,,,{'prereq': ['Prerequisite: GERO 794B']}
0,20231,GERO,794D,GERO 794d,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,2,GERO 794C,,,{'prereq': ['Prerequisite: GERO 794C']}
0,20231,GERO,794Z,GERO 794z,Doctoral Dissertation,Credit on acceptance of Dissertation. Graded CR/NC.,,,False,,0,GERO 794D,,,{'prereq': ['Prerequisite: GERO 794D']}
0,20231,GRSC,800A,GRSC 800a,Studies for the Qualifying Examination,"Studies for the Qualifying Examination. Students may enroll in GRSC 800, once they have completed all other degree requirements, to prepare for their Qualifying Examination.",,,False,,0,,,,{'alert': ['Note: Students who are taking a GRSC 800 course for the first time should enroll in GRSC 800A. . . ']}
0,20231,GRSC,800B,GRSC 800b,Studies for the Qualifying Examination,"Studies for the Qualifying Examination. Students may enroll in GRSC 800, once they have completed all other degree requirements, to prepare for their Qualifying Examination.",,,False,,0,GRSC 800A,,,"{'prereq': ['Prerequisite: GRSC 800A'], 'alert': ['Note: Students who are enrolling in a GRSC 800 course for a second time should enroll in GRSC 800B ']}"
0,20231,GRSC,800Z,GRSC 800z,Studies for the Qualifying Examination,"Studies for the Qualifying Examination. Students may enroll in GRSC 800, once they have completed all other degree requirements, to prepare for their Qualifying Examination.",,,False,,0,GRSC 800B,,,"{'prereq': ['Prerequisite: GRSC 800B'], 'alert': ['Note: Studies for the Qualifying Examination. Students must request d-clearance to enroll in GRSC 800Z. GRSC 800Z is the final section. ']}"
0,20231,GRSC,803,GRSC 803,Enrollment for PhD Students on an Approved Health Leave,This course is administratively created to ensure continuing PhD students have access to health insurance and other support while on an approved health leave.,,,False,,1,,,,{}
0,20231,GRSC,804,GRSC 804,Enrollment for PhD students on an Approved Parental Leave,This course is administratively created to ensure continuing PhD students have access to health insurance and other support while on an approved parental leave.,,,False,,1,,,,{}
0,20231,GRSC,810,GRSC 810,Studies for Master's Examination,Completion of all course work for the master's degree and permission of the Graduate School. Graded CR/NC.,,,False,,0,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Master Student'], 'alert': [""Note: Completition of all course work for the Master's Degree and permission of the Graduate School. Graded CR/NC ""]}"
0,20231,LAW,101,LAW 101w,Law and the U.S. Constitution in Global History,"By examining key constitutional moments involving race, rights, and revolutions, students will explore how legal meaning changes over time.",,G,False,,4,,,,{'alert': ['Note: Register for Lecture and one Discussion section. ']}
0,20231,LAW,201,LAW 201,Law and Politics,"Examination of the rules and realities of American politics, and the role politics plays in American life and culture.",,,False,,4,,,,{}
0,20231,LAW,205,LAW 205,Introduction to Criminal Law,Provides a comprehensive analysis of the criminal justice system and an overview of the fundamentals of substantive criminal law.,,,False,,4,,,,{'alert': ['Note: Watch this video to learn more about the course bit.ly/LAW205 . ']}
0,20231,LAW,206,LAW 206,Responsible Use of Artificial Intelligence,Analyzes the ethical dilemmas and societal implications of artificial intelligence and debates the future of artificial intelligence regulations and laws.,,,False,,4,,,,{}
0,20231,LAW,210,LAW 210p,Fundamentals of the U.S. Legal System,"Introduces the U.S. legal system and its relationship to basic principles of the rule of law. Examines lawmaking institutions, judicial processes and contemporary legal issues.",,H,False,,4,,,,{}
0,20231,LAW,211,LAW 211,Intellectual Property and Technology,"Examines how American law protects and facilitates intellectual property and its modern utility. Provides a practical understanding of laws regulating patents, copyrights and trademarks.",,,False,,4,,,,{}
0,20231,LAW,212,LAW 212,Immigration Law for a New America,"Examines current immigration law in America, the normative debates over immigration policies and the role the government plays in expanding or limiting immigration rights.",,,False,,4,,,,{}
0,20231,LAW,220,LAW 220,The Legal Profession,Introduces students to the basic aspects of the legal profession.,,,False,,2,,,,{}
0,20231,LAW,250,LAW 250w,Children and the Law,"Examines topics such as children's suggestibility, decision-making, and risk and resiliency all as they apply to legal settings.",,G,False,,4,,,,{}
0,20231,LAW,275,LAW 275p,Equal by Law,Traces the development of U.S. constitutional and statutory mechanisms designed to fulfill the promise of equality under the law.,,H,False,,4,,,,{}
0,20231,LAW,300,LAW 300,Concepts in American Law,"The main concepts and topics in American law, in the historical, economic and cultural contexts in which they have developed.",,,False,,4,,,,{}
0,20231,LAW,324,LAW 324,Sports Law,Examines the relevance and application of legal structures to all participants in the sports enterprise by providing an overview of legal and ethical issues.,,,False,,4,,,,{}
0,20231,LAW,350,LAW 350,Law and Entrepreneurship,"Examines areas of the law that impact entrepreneurs, starting, operating and financing businesses. Topics include: selection of business entities; securities laws and issues that arise in fundraising; employment law; contracts; torts; intellectual property; global expansion; mergers and acquisitions; and IPOs.",,,False,,4,,,,{}
0,20231,LAW,403,LAW 403,Mental Health Law,"Foundational legal and practice concepts at the intersection of law and psychology through three intersecting systems: the mental health, the criminal and the immigration systems.",,,False,,4,,,,{}
0,20231,LAW,406,LAW 406,Individual Rights in U.S. Constitutional Law,Explores the U.S. Bill of Rights and the limits that the Constitution imposes on the state majoritys ability to impose its will on an individual.,,,False,,4,,,,{}
0,20231,LAW,444,LAW 444,Civil and Political Rights and Liberties,An examination of debates and controversies surrounding the nature and scope of civil rights and civil liberties. Recommended preparation: POSC 340 or POSC 440,,,False,,4,,,POSC-444,"{'crosslist': ['Crosslist: This course is offered by the POSC department but may qualify for major credit in LAW. To register, enroll in POSC 444.']}"
0,20231,LAW,490,LAW 490x,Directed Research,Individual research and readings.,,,False,"1.0-8.0 units, max 12",,,,,"{'restriction': ['Restriction:  Registration open to the following class level(s): Freshmen, Junior, Senior, Senior (fifth year), Sophomore']}"
0,20231,LAW,492,LAW 492,Undergraduate Law Review,"Introduces students to the basics of legal writing and research, with a focus on legal scholarship and law review-type journal articles.",,,False,1.0-4.0 units,,,,,{}
0,20231,LAW,498,LAW 498,Law Internship,"Intensive experience with a law-related non-profit organization, or public agency.",,,False,1.0-4.0 units,,,Corequisite: LAW 210,,{'coreq': ['Corequisite: LAW 210']}
0,20231,LAW,500O,LAW 500o,Overseas Studies,Off campus coursework; title of course taken at host institution appears as a section title.,,,False,"4.5-15.0 units, max 15",,,,,{}
0,20231,LAW,503,LAW 503,Contracts,The interpretation and enforcement of promises and agreements.,,,False,2.0-4.0 units,,,,,{'restriction': ['Restriction:  Registration open to the following school(s): Gould School of Law']}
0,20231,LAW,504,LAW 504,Criminal Law,"The crime problem and the legislative response to it through substantive criminal law; administration of criminal justice through police, prosecutorial, sentencing, and penological discretion.",,,False,,3,,,,{'restriction': ['Restriction:  Registration open to the following school(s): Gould School of Law']}
0,20231,LAW,505,LAW 505,Legal Profession,Functions of the lawyer in modern society; history and organization of the legal profession; the adversary system; equal access to justice; other problems of ethics and professional responsibility.,,,False,2.0-4.0 units,,,,,{'restriction': ['Restriction:  Registration open to the following school(s): Gould School of Law']}
0,20231,LAW,507,LAW 507,Property,"The idea of property as understood through economic and philosophical concepts. Rights in land, water and other natural resources. Forms of shared ownership (e.g., landlord and tenant), and a survey of mechanisms for controlling land use.",,,False,2.0-4.0 units,,,,,{}
0,20231,LAW,508,LAW 508,Constitutional Law,"Considers the delineation of spheres of responsibility between the judiciary and legislature, the nation and the state, and the government and the individual.",,,False,2.0-5.0 units,,,,,{'restriction': ['Restriction:  Registration open to the following school(s): Gould School of Law']}
0,20231,LAW,510,LAW 510,Legal Research,"Examination of the basic sources of law for federal and California jurisdictions, utilizing a vast array of sources from books to computer-assisted research and analyzing research methodology and techniques. Graded CR/D/F.",,,False,0.0-1.0 units,,,,,{'restriction': ['Restriction:  Registration open to the following school(s): Gould School of Law']}
